39,work_class,education,education_yrs,marital_status,occupation,relationship,ethnicity,gender,capital_gain,capital_lost,hours_week,country,salary
51, Private, HS-grad,9, Separated, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,38345
42, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,230046
27, Private, Bachelors,13, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States,38496
70, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,3, United-States,39913
33, Private, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,32861
65, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,10605,0,60, United-States,158836
39, Private, Masters,14, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, ?,25903
32, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,42806
30, Private, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,37074
43, Self-emp-inc, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,34897
31, Private, 9th,5, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,40448
64, Federal-gov, Bachelors,13, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,40462
37, Local-gov, Some-college,10, Separated, Protective-serv, Own-child, Other, Male,0,0,52, United-States,24044
49, Self-emp-not-inc, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States,45907
29, Private, 11th,7, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,48, United-States,44130
35, Local-gov, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,38719
37, Private, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1740,45, United-States,45641
42, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,92991
21, ?, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,37822
23, Private, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,34259
35, Local-gov, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States,21970
29, State-gov, Assoc-voc,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,283855
23, Private, Some-college,10, Never-married, Other-service, Unmarried, White, Female,0,0,25, United-States,18945
21, Private, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,20, ?,22513
45, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,42081
24, ?, Bachelors,13, Never-married, ?, Not-in-family, White, Male,0,0,50, United-States,21489
38, Private, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,594,0,50, United-States,27709
28, ?, 10th,6, Never-married, ?, Own-child, White, Female,0,0,38, United-States,21827
23, Private, HS-grad,9, Never-married, Sales, Unmarried, White, Female,0,0,48, United-States,28058
39, Self-emp-not-inc, Bachelors,13, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,60, Iran,29321
45, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,61383
68, Private, Assoc-acdm,12, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,43, United-States,37457
60, Federal-gov, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Male,4934,0,40, United-States,203905
38, State-gov, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688,0,40, ?,271684
41, Private, 12th,8, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,33898
48, Private, HS-grad,9, Divorced, Craft-repair, Other-relative, White, Male,0,0,40, United-States,24489
33, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,49586
48, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,24696
23, Local-gov, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,20902
26, Private, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,46779
55, Self-emp-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,50, United-States,220102
35, State-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,75, United-States,39600
52, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,55, United-States,133554
46, State-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,29040
72, ?, HS-grad,9, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0,0,1, United-States,46409
18, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,19914
62, Local-gov, HS-grad,9, Divorced, Transport-moving, Other-relative, White, Male,0,0,40, United-States,42007
22, Private, Some-college,10, Never-married, Transport-moving, Own-child, White, Female,0,0,30, United-States,37242
40, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,7298,0,40, United-States,151493
26, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,40146
35, Private, Assoc-acdm,12, Married-spouse-absent, Sales, Own-child, Black, Female,0,0,36, United-States,48090
25, Self-emp-not-inc, HS-grad,9, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States,42766
46, ?, Assoc-voc,11, Married-civ-spouse, ?, Wife, Black, Female,0,0,35, United-States,292996
39, Private, Bachelors,13, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,1564,50, ?,177766
41, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States,152652
59, Private, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Italy,141642
37, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,43851
38, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States,33784
33, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, ?,27060
23, Private, Assoc-acdm,12, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Puerto-Rico,38278
67, Self-emp-not-inc, Masters,14, Widowed, Prof-specialty, Not-in-family, White, Male,18481,0,2, United-States,294837
60, Private, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,8614,0,48, United-States,298069
39, Self-emp-inc, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,237732
32, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,60, United-States,255773
26, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,27900
39, Private, HS-grad,9, Divorced, Tech-support, Unmarried, White, Female,0,0,50, United-States,36882
28, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,25169
29, Private, 11th,7, Divorced, Craft-repair, Unmarried, White, Female,0,0,52, United-States,31890
43, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,22582
23, Private, Some-college,10, Never-married, Tech-support, Own-child, White, Male,0,0,25, United-States,29577
32, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1977,45, United-States,87306
33, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,60, United-States,288216
45, Private, HS-grad,9, Divorced, Other-service, Not-in-family, Black, Female,0,0,35, United-States,33147
48, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,33572
43, Local-gov, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States,267895
50, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,137385
63, Private, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,138372
55, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,40, United-States,254860
22, Private, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, United-States,43352
32, Self-emp-not-inc, HS-grad,9, Never-married, Other-service, Unmarried, White, Male,0,0,60, United-States,30780
27, Private, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,24220
22, Private, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,15, United-States,25475
44, Private, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,68, United-States,46086
34, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States,25912
28, Private, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,41857
40, Private, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,24, United-States,51741
45, Private, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,18652
17, Private, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States,41173
53, Self-emp-not-inc, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,37486
58, Private, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,208380
55, Self-emp-not-inc, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States,29826
44, Local-gov, Assoc-voc,11, Never-married, Craft-repair, Not-in-family, White, Male,0,0,44, United-States,49144
40, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,41852
58, Self-emp-not-inc, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,42427
38, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,178165
62, Private, 9th,5, Never-married, Priv-house-serv, Not-in-family, Black, Female,1055,0,22, United-States,25796
31, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,3464,0,38, United-States,26842
31, Private, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico,41215
30, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,1876,45, United-States,41576
37, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Mexico,30328
38, Local-gov, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,1876,40, Canada,19281
58, Local-gov, 12th,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,44167
30, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,164349
28, Private, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,4650,0,40, United-States,39304
46, Private, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,70, United-States,35919
34, Private, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,36908
39, Self-emp-inc, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,99, United-States,22460
61, Self-emp-inc, Some-college,10, Widowed, Sales, Not-in-family, White, Female,0,0,20, United-States,44080
30, Self-emp-not-inc, Assoc-voc,11, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,47236
31, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States,18176
21, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,29898
50, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,58, United-States,24843
47, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,33, United-States,30664
20, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,40705
23, Private, Bachelors,13, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,49193
46, Private, 1st-4th,2, Separated, Other-service, Not-in-family, White, Female,0,0,40, Mexico,43048
20, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States,33396
33, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7688,0,50, United-States,78795
30, Private, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, United-States,32531
43, Local-gov, Some-college,10, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States,23360
23, Private, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,60, United-States,38866
34, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, ?,135563
25, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,49026
50, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,248497
44, Private, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,24, United-States,273640
26, Private, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,44191
35, Private, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,80, United-States,180420
48, Self-emp-not-inc, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,15, United-States,48644
26, Private, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,45132
41, Local-gov, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,34046
25, Private, Bachelors,13, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,23775
33, Private, Assoc-voc,11, Never-married, Prof-specialty, Unmarried, White, Female,0,0,55, United-States,34138
24, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,20204
31, Private, Bachelors,13, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,29130
24, Local-gov, Assoc-acdm,12, Never-married, Prof-specialty, Own-child, White, Female,0,0,2, United-States,21193
41, Private, 9th,5, Never-married, Priv-house-serv, Unmarried, White, Female,0,0,40, Columbia,22701
38, Local-gov, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,40353
19, Private, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,37425
19, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,20792
24, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,49862
59, ?, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,24935
67, Private, Masters,14, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States,87198
49, Private, 10th,6, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,49982
