39,Real,Predicted,Set,residuos
44,47058,82560.98120430857,Train,-35502.98120430857
26,18668,42995.73608189825,Train,-24327.73608189825
31,18434,65209.6748688419,Train,-46775.6748688419
46,20106,62241.89538042473,Train,-42135.89538042473
31,26800,73882.50843503614,Train,-47082.50843503614
61,159739,80423.47553880922,Train,79315.52446119078
18,35166,15222.487074727149,Train,19943.51292527285
49,39926,85658.91516411796,Train,-45732.91516411796
26,41191,27945.84856797367,Train,13245.15143202633
52,35411,99934.89897937451,Train,-64523.89897937451
37,49396,121093.67372590923,Train,-71697.67372590923
39,28792,44518.671499799595,Train,-15726.671499799595
52,21032,123004.41274121546,Train,-101972.41274121546
29,31163,4843.7787967779805,Train,26319.22120322202
46,45974,72747.5351663104,Train,-26773.535166310394
38,34480,32266.526330720386,Train,2213.473669279614
23,32274,48782.3316164093,Train,-16508.331616409298
39,37403,29315.91297909985,Train,8087.087020900151
54,21619,31793.447693004062,Train,-10174.447693004062
53,31465,39252.94604429871,Train,-7787.946044298711
38,38040,94265.35355445318,Train,-56225.35355445318
26,162257,90440.03021690183,Train,71816.96978309817
31,144346,100020.36838446406,Train,44325.63161553594
54,18778,75956.99250287365,Train,-57178.99250287365
25,27075,70441.24058603602,Train,-43366.240586036016
28,27630,55363.32756617424,Train,-27733.327566174237
64,47111,32540.602017160985,Train,14570.397982839015
51,114573,79690.27891606893,Train,34882.72108393107
39,38697,38880.38032707967,Train,-183.38032707967068
50,19832,30531.784110154753,Train,-10699.784110154753
38,38845,41049.60511060978,Train,-2204.6051106097802
31,89705,100712.34733966383,Train,-11007.34733966383
68,43936,84116.33352770004,Train,-40180.333527700044
52,33813,27458.924642795355,Train,6354.075357204645
60,33771,91487.14354695415,Train,-57716.14354695415
36,47228,36977.057128108696,Train,10250.942871891304
58,35870,68886.32587976514,Train,-33016.325879765136
46,38568,125288.5999440719,Train,-86720.5999440719
35,192155,88002.3336180119,Train,104152.6663819881
65,185937,115472.18714951663,Train,70464.81285048337
50,103813,67561.9695063646,Train,36251.03049363539
62,106708,88281.90340020646,Train,18426.096599793542
30,115225,104884.66307620623,Train,10340.336923793773
53,125387,117992.90815602805,Train,7394.0918439719535
45,116278,124457.70035499253,Train,-8179.700354992528
20,25688,78943.72685694756,Train,-53255.72685694756
32,180466,100081.58051673158,Train,80384.41948326842
39,31443,95805.16215019258,Train,-64362.162150192584
26,35011,39724.741548941834,Train,-4713.7415489418345
27,21799,36701.686052591096,Train,-14902.686052591096
38,25393,86727.66799686763,Train,-61334.66799686763
43,44718,62885.50154768307,Train,-18167.501547683067
41,18854,119807.1789197782,Train,-100953.1789197782
25,19663,66184.69981195086,Train,-46521.699811950864
30,40935,54726.89643257922,Train,-13791.896432579219
41,18524,74976.90226812348,Train,-56452.90226812348
38,23764,86727.66799686763,Train,-62963.66799686763
46,289977,123955.55203594963,Train,166021.44796405037
44,284086,87262.04441324247,Train,196823.9555867575
26,189405,90440.03021690183,Train,98964.96978309817
17,48911,31461.915135620322,Train,17449.084864379678
40,230079,115963.24485511103,Train,114115.75514488897
28,23719,85124.53874774312,Train,-61405.53874774312
44,39776,57974.66461029375,Train,-18198.664610293752
32,47615,97110.43401390463,Train,-49495.434013904625
28,192788,73158.15089234205,Train,119629.84910765795
43,40043,37962.61162272507,Train,2080.3883772749323
27,32399,29410.380299668082,Train,2988.6197003319176
44,238425,80953.30681637795,Train,157471.69318362203
61,186505,104816.90286955981,Train,81688.09713044019
59,40547,102974.24887575522,Train,-62427.24887575522
42,52843,118718.31481673956,Train,-65875.31481673956
31,38266,22139.161447140505,Train,16126.838552859495
49,254186,99345.42613206903,Train,154840.57386793097
71,41439,82219.84120386139,Train,-40780.84120386139
61,50538,83581.95711132522,Train,-33043.95711132522
23,27834,33463.87487056778,Train,-5629.874870567779
26,43491,122425.68761786103,Train,-78934.68761786103
41,236796,121132.83328877488,Train,115663.16671122512
25,22860,11966.177257519783,Train,10893.822742480217
24,42283,87262.04441324247,Train,-44979.044413242475
35,49257,48732.1673151974,Train,524.8326848025972
36,41418,30258.329281395774,Train,11159.670718604226
57,116561,74102.06464782397,Train,42458.935352176035
43,115953,66783.9045931412,Train,49169.0954068588
32,151264,120860.365621045,Train,30403.634378955
40,72093,122463.49487016952,Train,-50370.494870169525
19,30045,63401.502464586134,Train,-33356.502464586134
43,20955,68368.1946890692,Train,-47413.194689069205
38,32869,101150.33334948127,Train,-68281.33334948127
43,285770,88243.61702583908,Train,197526.38297416092
39,23839,137233.54134620604,Train,-113394.54134620604
44,18724,38770.96067199858,Train,-20046.960671998582
29,36651,41789.30771288008,Train,-5138.30771288008
37,38201,81116.48292410301,Train,-42915.48292410301
18,21178,27626.479287578324,Train,-6448.479287578324
43,196038,38505.64678449612,Train,157532.35321550388
38,40434,42908.39648726815,Train,-2474.3964872681536
30,294630,120393.74941131659,Train,174236.2505886834
26,20294,101119.0446154214,Train,-80825.0446154214
30,39096,102985.5094543351,Train,-63889.5094543351
28,179333,99547.20410035674,Train,79785.79589964326
57,30514,119731.8595200656,Train,-89217.8595200656
40,28476,87074.12098886564,Train,-58598.120988865645
19,27769,32340.13678802934,Train,-4571.13678802934
55,29963,76530.10177796567,Train,-46567.10177796567
60,29949,85756.45623615042,Train,-55807.45623615042
19,23802,17455.944178808917,Train,6346.055821191083
35,91260,100081.58051673158,Train,-8821.580516731585
28,20480,74483.80526133874,Train,-54003.80526133874
44,152052,120973.71944409929,Train,31078.28055590071
23,30959,29883.303913509757,Train,1075.696086490243
23,23141,35885.1550084892,Train,-12744.1550084892
44,31704,105055.25491318805,Train,-73351.25491318805
81,28724,135822.60612354358,Train,-107098.60612354358
26,20839,67976.25014653707,Train,-47137.25014653707
22,49371,80725.50726930326,Train,-31354.507269303256
23,47561,29509.366979839433,Train,18051.633020160567
23,26562,41523.446181209125,Train,-14961.446181209125
23,36482,57931.42449607267,Train,-21449.424496072672
30,32584,26059.551073878632,Train,6524.448926121368
76,286135,96738.63767093234,Train,189396.36232906766
59,19353,83163.40505161318,Train,-63810.40505161318
34,282028,119257.2363719205,Train,162770.7636280795
47,40295,31732.149914345544,Train,8562.850085654456
57,22143,84191.30632828627,Train,-62048.30632828627
21,35903,31559.702827191708,Train,4343.297172808292
43,240944,76944.22169843804,Train,163999.77830156195
44,176491,82268.12512529781,Train,94222.87487470219
28,101385,68307.37087105677,Train,33077.62912894323
55,23735,76187.85710022454,Train,-52452.857100224544
32,40830,79080.70578024528,Train,-38250.70578024528
31,32706,51699.11872429774,Train,-18993.11872429774
28,18800,134954.89178989772,Train,-116154.89178989772
42,36272,69259.74784688391,Train,-32987.74784688391
61,45062,83581.95711132522,Train,-38519.95711132522
39,20492,91421.44510484114,Train,-70929.44510484114
48,22176,85843.32942319647,Train,-63667.32942319647
18,45378,27051.1368168579,Train,18326.8631831421
40,20219,143528.69291296878,Train,-123309.69291296878
47,167403,80995.36222570868,Train,86407.63777429132
62,36943,104537.85819480971,Train,-67594.85819480971
29,83317,141594.46786740868,Train,-58277.467867408675
66,36433,34467.484897853916,Train,1965.5151021460842
39,72825,99759.99122011194,Train,-26934.991220111944
26,38417,39506.562605876345,Train,-1089.5626058763446
37,37915,36652.839529728255,Train,1262.160470271745
70,225007,85719.46277682457,Train,139287.53722317543
19,32704,36647.34399509072,Train,-3943.3439950907195
29,30902,129451.75675651903,Train,-98549.75675651903
65,34591,79928.49201484842,Train,-45337.49201484842
31,37149,36404.933368416045,Train,744.0666315839553
60,19045,82452.65666586891,Train,-63407.65666586891
55,35538,96340.9456021077,Train,-60802.945602107706
32,39258,152238.6668855627,Train,-112980.6668855627
34,101008,65131.88149823099,Train,35876.11850176901
19,19603,28133.451055653044,Train,-8530.451055653044
26,38563,83325.83411547582,Train,-44762.83411547582
49,27438,24169.196852938992,Train,3268.8031470610076
25,48071,15934.352322517654,Train,32136.647677482346
37,26173,82301.96830212869,Train,-56128.96830212869
21,20420,28282.78347914033,Train,-7862.783479140329
65,108681,115472.18714951663,Train,-6791.187149516627
42,290403,73210.22122744552,Train,217192.77877255448
31,28852,22535.500918633035,Train,6316.499081366965
54,30492,54091.74524870493,Train,-23599.74524870493
37,26177,62052.35893308924,Train,-35875.35893308924
58,39989,20179.06438599339,Train,19809.93561400661
57,27592,72249.80473650721,Train,-44657.80473650721
32,66196,98411.40243826387,Train,-32215.402438263875
24,20245,87262.04441324247,Train,-67017.04441324247
42,132355,102917.74924768868,Train,29437.250752311316
37,22882,77378.3303295445,Train,-54496.33032954449
34,37173,63104.181487186725,Train,-25931.181487186725
58,29064,75859.92802987646,Train,-46795.928029876464
21,37743,31182.207575223838,Train,6560.792424776162
63,23512,29693.67474922615,Train,-6181.674749226149
31,80997,86289.6819870502,Train,-5292.681987050193
37,298629,93006.41937040817,Train,205622.58062959183
42,20234,120787.98292291487,Train,-100553.98292291487
27,43297,27782.58358399151,Train,15514.416416008491
37,41230,85892.22326898217,Train,-44662.22326898217
45,245532,70267.74571983462,Train,175264.25428016536
59,49053,43873.32951240146,Train,5179.670487598538
40,129685,88048.15587324018,Train,41636.844126759825
51,21788,118345.48849486007,Train,-96557.48849486007
20,42905,29203.139868158003,Train,13701.860131841997
35,46923,79928.49201484842,Train,-33005.49201484842
73,38110,97026.48309384531,Train,-58916.48309384531
59,24172,85784.58833660177,Train,-61612.588336601766
22,47317,19424.656331844555,Train,27892.343668155445
29,42124,22380.095624099977,Train,19743.904375900023
20,34367,46808.1475686045,Train,-12441.147568604501
32,26238,34592.6738063317,Train,-8354.673806331703
25,25709,120325.98920467019,Train,-94616.98920467019
45,253389,102480.76714777184,Train,150908.23285222816
32,173679,86968.0737178504,Train,86710.9262821496
72,22888,60104.389714925375,Train,-37216.389714925375
36,28254,76089.45441797574,Train,-47835.454417975736
17,34016,35081.46709176208,Train,-1065.4670917620824
24,35163,33078.73699634748,Train,2084.2630036525225
45,23512,120559.29730953439,Train,-97047.29730953439
27,208951,109159.57709232742,Train,99791.42290767258
42,109343,120325.98920467019,Train,-10982.989204670186
48,165749,124943.18292558167,Train,40805.81707441833
29,47217,76656.67392235996,Train,-29439.673922359958
43,29213,68368.1946890692,Train,-39155.194689069205
44,103311,122463.49487016952,Train,-19152.494870169525
39,255795,121736.92442733262,Train,134058.07557266738
49,28766,100081.58051673158,Train,-71315.58051673158
18,37432,35408.32506043686,Train,2023.6749395631414
61,54397,120325.98920467019,Train,-65928.98920467019
40,28139,23663.621335430144,Train,4475.3786645698565
34,39032,94786.28545476287,Train,-55754.28545476287
26,49537,31521.008608455908,Train,18015.991391544092
52,293995,102635.15392192539,Train,191359.8460780746
47,42578,82603.0366136393,Train,-40025.0366136393
43,169621,100130.47436251729,Train,69490.52563748271
45,26855,64277.83973439904,Train,-37422.83973439904
24,24506,37377.29579460832,Train,-12871.295794608319
39,18738,57477.07114670382,Train,-38739.07114670382
50,27344,132400.51967091422,Train,-105056.51967091422
54,263815,70568.81403134525,Train,193246.18596865475
30,33653,50705.22378766364,Train,-17052.223787663643
19,46357,45431.71817498443,Train,925.2818250155688
47,258141,95161.91428169652,Train,162979.08571830348
32,30288,31197.773497970702,Train,-909.773497970702
40,25766,30701.00325971091,Train,-4935.003259710909
24,26280,25426.99352795721,Train,853.0064720427908
62,49984,97316.3902812917,Train,-47332.39028129169
27,32702,94881.0420030725,Train,-62179.04200307251
32,78053,119190.1875425773,Train,-41137.1875425773
35,31080,79928.49201484842,Train,-48848.49201484842
52,46763,80811.17041782697,Train,-34048.17041782697
19,30278,38724.31431481458,Train,-8446.314314814583
70,35764,79861.44318550522,Train,-44097.443185505224
37,59406,115337.09268170269,Train,-55931.09268170269
41,38258,31028.211954342492,Train,7229.788045657508
56,185601,105885.6557023095,Train,79715.3442976905
22,36437,35709.32586204678,Train,727.6741379532177
39,101103,97059.73627756107,Train,4043.2637224389327
57,72192,123291.15983067147,Train,-51099.15983067147
41,22718,31685.369120160394,Train,-8967.369120160394
38,237959,95512.04217676134,Train,142446.95782323866
37,32190,69771.22001630827,Train,-37581.220016308274
59,215285,95665.77962456757,Train,119619.22037543243
22,27650,76915.16100841948,Train,-49265.16100841948
33,48040,77274.36513882794,Train,-29234.36513882794
45,151356,40519.856866362476,Train,110836.14313363752
55,28000,41680.038551801714,Train,-13680.038551801714
40,279693,124691.71983715994,Train,155001.28016284006
47,94513,125293.14508287798,Train,-30780.145082877978
27,43362,8348.5882271347,Train,35013.4117728653
21,31263,31742.845456120027,Train,-479.84545612002694
27,45177,34395.95678098918,Train,10781.043219010819
37,33211,85892.22326898217,Train,-52681.22326898217
51,44098,31333.489193348105,Train,12764.510806651895
43,90237,120909.2594668307,Train,-30672.2594668307
25,23012,30538.72692017506,Train,-7526.7269201750605
41,27566,22123.143877438764,Train,5442.856122561236
47,31929,71144.40591718588,Train,-39215.40591718588
50,260713,117880.53962201896,Train,142832.46037798104
26,44577,6841.776841371662,Train,37735.22315862834
66,23126,63940.57926744247,Train,-40814.57926744247
30,22959,79461.87580512,Train,-56502.87580512
39,39058,67588.18526164052,Train,-28530.185261640523
28,281618,116889.57987745674,Train,164728.42012254326
32,42781,22516.407118382376,Train,20264.592881617624
17,21208,28025.50580840688,Train,-6817.5058084068805
23,23731,40278.739706918364,Train,-16547.739706918364
44,32349,41342.87341625868,Train,-8993.873416258677
20,45142,43856.52722985125,Train,1285.47277014875
34,35800,70403.69491069796,Train,-34603.69491069796
36,152868,89926.021533119,Train,62941.978466881
70,28111,38022.66067398856,Train,-9911.660673988561
50,28848,82211.27815069421,Train,-53363.27815069421
39,38221,132644.91436925562,Train,-94423.91436925562
19,36118,22759.06732578305,Train,13358.93267421695
29,30720,36164.95186986851,Train,-5444.951869868513
17,49422,10898.581897942742,Train,38523.41810205726
25,35959,28614.504491597778,Train,7344.495508402222
35,135071,124758.76866650314,Train,10312.231333496864
49,274387,120860.365621045,Train,153526.634378955
58,115663,72720.12916375487,Train,42942.87083624513
50,268704,67679.86846822497,Train,201024.13153177503
54,166479,123151.09427857253,Train,43327.905721427465
39,25903,42802.65992253043,Train,-16899.65992253043
44,113995,124754.22352769706,Train,-10759.22352769706
18,38602,23062.630027547093,Train,15539.369972452907
38,19255,80997.24484759811,Train,-61742.24484759811
74,31343,21506.7666116095,Train,9836.233388390501
18,48949,32627.338739888728,Train,16321.661260111272
